IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010_MICRO;Porte_pop2010;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;NºIDENTIFICADOR;ident.0.1;ident.0.2;ident.0.3;ident.0t.4;ident.0.5;ident.0.6;ident.0.7;ident.0.8;ident.0.9;ident.0.10;ident.0.11;ident.0.12;ident.0.13;ident.0.14;ident.0.15;ident.0.16;Latitude;Longitude;q.1;q.2;q.3;q.4.1;q.4.2;q.4.3;q.4.0;q.4.99;q.5.1;q.5.2;q.5.99;q.5.0;q.5.99.1;q.6;q.7;q.9.1;q.9.2;q.9.3;q.9.4;q.10;q.11;q.12;q.13;q.13.1;q.14;q.14.99;q.15;q.16.1.1;q.16.1.2;q.16.1.3;q.16.1.4;q.16.1.5;q.16.1.6;q.16.1.7;q.16.2.1;q.16.2.2;q.16.2.3;q.16.2.4;q.16.2.5;q.16.2.6;q.16.2.7;q.17;q.17.99;q.18.1;q.18.1.99;q.18.2;q.18.2.99;q.19;q.19.99;q.20;q.21.1;q.21.2;q.21.3;q.21.4;q.21.5;q.21.6;q.21.7;q.21.8;q.21.9;q.22;q.23;q.24;q.25.1;q.25.2;q.25.3;q.25.4;q.25.5;q.25.6;q.25.7;q.25.8;q.25.9;q.25.10;q.25.11;q.25.12;q.25.13;q.25.14;q.25.15;q.25.16;q.25.17;q.25.18;q.25.19;q.25.20;q.25.21;q.25.22;q.25.23;q.25.24;q.25.25;q.25.0;q.26.1;q.26.2;q.26.3;q.26.98;q.26.99;q.26.0;q.26.98.1;q.27;q.28.0;q.29;q.31.4;q.32.4;D.5.99.1.recod;D.16.1.6.recod;D.16.2.7.recod;D.21.9.recod;D.13.faixa;D.14.faixa;D.15.faixa
2507507;250750;2;25;PB;João Pessoa;João Pessoa;210,55;1034615;Grande;723515;720785;2730;2507503306186;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;JOÃO DE BRITO LIMA MOURA;0;;MANDACARU;PRAÇA DA CULTURA;58027-070;João Pessoa;PB;familiaacolhedorajp@gmail.com;(83) 3214-7004;;;11/out/11;Família Acolhedora;-7101443627049990;-3486487090587610;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2010;Sim;937,0000;;4;;3;0;0;1;0;0;0;1;2;0;0;0;0;0;2;1;;1;;0;;0;;0;0;2;0;1;0;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;3;1;3;;1,00;2,00;3,00;3,00;1,00;1,00
2904605;290460;2;29;BA;Brumado;Brumado;2166,53;235970;Médio;64602;45131;19471;2904603306525;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA- SERAFA;Rua;Gutemberg Leal;44;A;FLORES;;46100-000;Brumado;BA;serafa@brumado.ba.gov.br;(77) 3441-1674;;;30/dez/14;Família Acolhedora;-1.42095162734216E+16;-4167214035987850;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;1;;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;1;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;1;0;0;0;;3;;1;1;2;;1,00;0,00;1,00;3,00;1,00;1,00
2905008;290500;2;29;BA;Caculé;Caculé;685,91;371379;Pequeno II;22236;13309;8927;2905003304168;UNIDADE DE ACOLHIMENTO - SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;TENENTE JOSÉ RAIMUNDO DE CASTRO;355;;CENTRO;;46300-000;Caculé;BA;familiaacolhedora@gmail.com;(77) 3455-1946;;;16/jun/09;Família Acolhedora;-1.45051350630372E+16;-4221954703330990;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;937,0000;;6;;2;0;1;0;0;1;0;2;0;0;0;0;0;0;0;4;;4;;0;;0;;1;0;0;0;0;1;1;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;;1;1;2;;2,00;0,00;2,00;3,00;1,00;1,00
2910750;291075;2;29;BA;Fátima;Fátima;356,28;309450;Pequeno I;17652;6916;10736;2910753308570;Unidade de Acolhimento Família Acolhedora;Praça;JOSÉ SARNEY;0;;CENTRO;SECRETARIA MUNICIPAL DE ASSISTÊNCIA SOCIAL;48415-000;Fátima;BA;smasfatimaba@gmail.com;(75) 53658-2352;;;07/abr/16;Família Acolhedora;-1.05962215784453E+16;-3821658611297600;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;468,5000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;;3;;0;99;2;;0,00;0,00;0,00;2,00;1,00;1,00
2911006;291100;2;29;BA;Floresta Azul;Floresta Azul;351,60;1020642;Pequeno I;10660;7343;3317;2911003306166;UNIDADE DE ACOLHIMENTO SERVIÇO FAMILIA ACOLHEDORA;Rua;ANTONIO BALBINO;29;CASA;CENTRO;Ao lado da Secretaria Municipal de Assistência Social;45740-000;Floresta Azul;BA;sasfloresta@hotmail.com;(73) 3243-2162;;;01/jan/14;Família Acolhedora;-14.86;-39.66;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Não;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;0;1;1;0;0;1;1;1;0;0;1;1;0;1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;;4;1;1;1;3;;0,00;0,00;0,00;;1,00;1,00
2912707;291270;2;29;BA;Ibirapitanga;Ibirapitanga;470,26;1020642;Pequeno II;22598;6163;16435;2912703306481;UNIDADE DE ACOLHIMENTO;Praça;Praça Grande Loja da Bahia;0;;Centro;Secretaria Municipal de Desenvolvimento Social - SEDES;45500-000;Ibirapitanga;BA;seasibira@bol.com.br;(73) 3259-2067;;(73) 3259-2067;02/dez/13;Família Acolhedora;-14164;-39374;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;312,0000;;2;;5;0;0;2;0;0;0;2;1;0;1;1;0;0;3;0;;0;;0;;0;;0;0;0;2;0;0;3;0;0;5;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;;4;1;2;2;2;;2,00;3,00;5,00;2,00;1,00;1,00
2921500;292150;2;29;BA;Monte Santo;Monte Santo;3285,17;298180;Médio;52338;8845;43493;2921503306189;UNIDADE DE ACOLHIMENTO;Avenida;LUIZ EDUARDO MAGALHAES;218;Casa;Centro;;48800-000;Monte Santo;BA;msfamiliaacolhedora@gmail.com;(75) 3275-1374;;;20/mar/14;Família Acolhedora;-10438;-39333;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Não;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;0;0;0;;4;;1;1;99;;0,00;0,00;0,00;;1,00;1,00
2933307;293330;2;29;BA;Vitória da Conquista;Vitória da Conquista;3204,26;626807;Grande;306866;274739;32127;2933303306323;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Avenida;10 de Novembro;790;;Recreio;Centro Integrado dos Direitos da Criança e Adolescente - CIDCA;45005-362;Vitória da Conquista;BA;familiaacolhedorapmvc@gmail.com;(77) 3420-8953;;;22/nov/11;Família Acolhedora;-14866;-40839;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Não;2011;Não;;;0;;6;0;2;0;0;0;0;2;0;1;1;1;1;0;4;0;;0;;1;;1;;0;0;0;2;0;3;1;0;0;6;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;1;1;1;;2,00;4,00;6,00;;1,00;1,00
3106002;310600;3;31;MG;Bela Vista de Minas;Bela Vista de Minas;108,61;379237;Pequeno I;10004;9378;626;3106003307929;UNIDADE DE ACOLHIMENTO - FAMÍLIA ACOLHEDORA;Rua;Modesto Ávila;67;;Maria Marcelina de Jesus;;35938-000;Bela Vista de Minas;MG;dasbvm@yahoo.com.br;(31) 3853-2371;;;24/fev/17;Família Acolhedora;-19.83;-43091;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;500,0000;;3;;3;0;0;0;0;0;0;0;0;1;2;0;0;0;3;0;;0;;0;;0;;0;0;0;0;0;3;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;1;0;0;0;0;;3;;3;2;1;;0,00;3,00;3,00;2,00;1,00;1,00
3106200;310620;3;31;MG;Belo Horizonte;Belo Horizonte;330,95;4772562;Metrópole;2375151;2375151;;3106203306003;UNIDADE DE ACOLHIMENTO PROVIDÊNCIA NOSSA SENHORA DA CONCEIÇÃO - FAMÍLIA ACOLHEDORA;Rua;ALÉM PARAÍBA;208;sala 208/209;LAGOINHA;;31210-120;Belo Horizonte;MG;familiaacolhedorabh@yahoo.com.br;(31) 3422-4736;;(31) 3422-4736;01/jun/11;Família Acolhedora;-19817;-43956;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;17272998000186;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;2011;Sim;937,0000;;35;;21;3;2;4;0;0;0;9;5;3;4;0;0;0;12;1;;5;;6;;0;;1;1;4;1;5;8;1;1;0;21;Não possui critério de admissão;Algumas vezes;Sim;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;1;1;2;;9,00;12,00;21,00;3,00;2,00;2,00
3106705;310670;3;31;MG;Betim;Betim;345,91;4772562;Grande;378089;375331;2758;3106703305224;UNIDADE DE ACOLHIMENTO SERVICO DE ACOLHIMENTO FAMILIAR;Rua;Mato Grosso;98;;Espirito Santo;;32671-654;Betim;MG;familiaqueacolhe@gmail.com;(31) 3532-7877;;;01/abr/13;Família Acolhedora;-19968;-44198;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;22737746000115;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por lei;2013;Sim;540,0000;;19;;6;0;1;1;0;0;0;2;1;0;3;0;0;0;4;5;;0;;6;;0;;0;1;1;2;2;0;0;0;0;6;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;Forum da Comarca;3;;1;2;1;;2,00;4,00;6,00;3,00;2,00;1,00
3110004;311000;3;31;MG;Caeté;Caeté;541,09;4772562;Pequeno II;40750;35436;5314;3110003307809;UNIDADE DE ACOLHIMENTO  FAMÍLIA ACOLHEDORA;Avenida;CARLOS CRUZ;555;;JOSE BRANDÃO;;34800-000;Caeté;MG;FAMILIACOLHEDORACAETE@YAHOO.COM.BR;(31) 3651-3267;;;01/ago/15;Família Acolhedora;-1988168321169180;-4367001056671140;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;350,0000;;4;;3;0;0;1;0;0;0;1;0;0;1;1;0;0;2;1;;1;;0;;0;;0;0;1;2;0;0;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;0;2;99;;1,00;2,00;3,00;2,00;1,00;1,00
3113008;311300;3;31;MG;Caraí;Caraí;1240,16;156418;Pequeno II;22343;7191;15152;3113003306881;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;Guilherme Ribeiro;101;;Centro;;39810-000;Caraí;MG;familiaacolhedoracarai@gmail.com;(33) 3531-1760;;;23/jun/15;Família Acolhedora;-1.71874078885971E+16;-4169650554656980;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;468,5000;;6;;12;1;1;2;0;0;0;4;0;2;6;0;0;0;8;0;;0;;0;;0;;0;0;3;0;5;0;4;0;0;12;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;Conselho Tutelar;3;;1;1;3;;4,00;8,00;12,00;2,00;1,00;2,00
3114204;311420;3;31;MG;Carmo do Cajuru;Carmo do Cajuru;455,01;483473;Pequeno II;20012;17340;2672;3114203306109;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;15 DE NOVEMBRO;0;;CENTRO;SECRETARIA MUNICIPAL DE PROMOÇÃO SOCIAL E DEFESA CIVIL;35510-000;Carmo do Cajuru;MG;familiaacolhedora@carmodocajuru.mg.gov.br;(37) 3244-1309;;;06/mai/13;Família Acolhedora;-2018435574810880;-4477108955383300;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;468,5000;;4;;3;0;1;1;0;0;0;2;0;0;1;0;0;0;1;1;;0;;0;;0;;0;0;1;0;2;0;0;0;0;3;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;0;0;0;;2;;0;2;1;;2,00;1,00;3,00;2,00;1,00;1,00
3117801;311780;3;31;MG;Conceição Dos Ouros;Conceição dos Ouros;182,67;140170;Pequeno I;10388;8123;2265;3117803308608;Unidade de Acolhimento Familia Acolhedora;Rua;Duque de Caxias;295;;Centro;ao lado da Policia Militar;37548-000;Conceição dos Ouros;MG;cras@conceicaodosouros.mg.gov.br;(35) 3653-1455;;;02/dez/13;Família Acolhedora;-2.2413270088019E+16;-4579573631286620;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2013;Sim;468,5000;;2;;2;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;;0;;0;;0;;0;0;0;2;0;0;0;0;0;2;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;0;;3;;2;1;99;;1,00;1,00;2,00;2,00;1,00;1,00
3118304;311830;3;31;MG;Conselheiro Lafaiete;Conselheiro Lafaiete;369,54;247251;Grande;116512;111266;5246;3118303305997;UNIDADE DE ACOLHIMENTO PROGRAMA FAMÍLIA ACOLHEDORA;Rua;Rua Carijós;123;;Centro;Atrás da Escola Domingos Bebiano;36400-000;Conselheiro Lafaiete;MG;familiaacolhedora@conselheirolafaiete.mg.gov.br;(31) 3769-2575;;(31) 3769-2631;10/fev/15;Família Acolhedora;-2066406775328330;-4378910064697260;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Não;;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;0;;3;1;1;1;2;;0,00;0,00;0,00;;1,00;1,00
3119104;311910;3;31;MG;Corinto;Corinto;2524,50;150701;Pequeno II;23914;21194;2720;3119103308321;UNIDADE DE ACOLHIMENTO;Rua;Presidente Bernardes;163;casa;centro;Próximo Big Burg;39200-000;Corinto;MG;familiaacolhedora@corinto.mg.gov.br;(38) 3751-1329;;;13/nov/17;Família Acolhedora;-1.8365054450557E+16;-4.4456326961517296E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;324,4500;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1;;0;;0;;0;0;0;0;0;0;0;0;0;0;Sim, apenas sexo Masculino;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;1;1;2;;0,00;0,00;0,00;2,00;1,00;1,00
3121605;312160;3;31;MG;Diamantina;Diamantina;3869,83;82707;Pequeno II;45880;40064;5816;3121603308215;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;GLORIA;394;;CENTRO;;39100-000;Diamantina;MG;creasdiamantina@gmail.com;(38) 3531-9237;;;22/dez/15;Família Acolhedora;-1.82418239119002E+16;-4360166788101190;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2015;Sim;536,4000;;7;;4;0;0;0;0;1;0;1;0;1;0;1;0;1;3;1;;1;;5;;0;;0;0;1;1;2;0;0;0;0;4;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;0;;3;;1;1;3;;1,00;3,00;4,00;3,00;1,00;1,00
3127057;312705;3;31;MG;Fronteira Dos Vales;Fronteira dos Vales;317,83;118762;Pequeno I;4687;3038;1649;3127053308233;UNIDADE DE ACOLHIMENTO;Avenida;MINAS GERAIS;23;PRÉDIO;CENTRO;PRÓXIMO AO PRÉDIO DA PREFEITURA MUNICIPAL DE FRONTEIRA DOS VALES;39870-000;Fronteira dos Vales;MG;asfv2017@outlook.com;(33) 33623-1412;;;05/jul/17;Família Acolhedora;-1.6892868846845E+16;-4.09249091148376E+16;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;937,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;;3;1;0;2;2;;0,00;0,00;0,00;3,00;1,00;1,00
3127701;312770;3;31;MG;Governador Valadares;Governador Valadares;2348,10;415696;Grande;263689;253300;10389;3127703306000;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;Pedro Lessa;286;;Lourdes;antiga FUSOBRAS;35030-440;Governador Valadares;MG;familia.acolhedora@valadares.mg.gov.br;(33) 3277-9300;213;;23/dez/09;Família Acolhedora;-1.88640266572752E+16;-4195628285408020;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2009;Sim;562,2000;;2;;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;;0;;0;;0;;0;0;0;0;0;1;0;0;0;1;Não possui critério de admissão;Algumas vezes;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;;3;;1;2;3;;0,00;1,00;1,00;3,00;1,00;1,00
3128303;312830;3;31;MG;Guaranésia;Guaranésia;294,01;265777;Pequeno I;18714;16836;1878;3128303308650;UNIDADE DE ACOLHIMENTO;Rua;julio tavares;1410;;centro;;37810-000;Guaranésia;MG;a.social@prefguaranesia.mg.gov.br;(35) 3555-1490;;;18/nov/14;Família Acolhedora;-21299;-46803;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2014;Sim;937,0000;;1;;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;;0;;0;;0;;0;0;0;0;1;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Não;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;;5;;0;1;2;;0,00;1,00;1,00;3,00;1,00;1,00
3131703;313170;3;31;MG;Itabira;Itabira;1256,50;379237;Grande;109783;102316;7467;3131703307961;Unidade de Acolhimento Serviço de Família Acolhedora;Avenida;Carlos de Paula Andrade;0;;Centro;;35900-206;Itabira;MG;familiaacolhedoraitabira@gmail.com;(31) 3839-2812;;;05/out/17;Família Acolhedora;-19619;-43227;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2017;Sim;849,3000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;4;1;0;1;3;;0,00;0,00;0,00;3,00;1,00;1,00
3132503;313250;3;31;MG;Itamarandiba;Itamarandiba;2736,10;197507;Pequeno II;32175;21988;10187;3132503307959;Unidade de Acolhimento - Família Acolhedora;Rua;PRIMEIRO DE MAIO;0;;PRIMEIRO DE MAIO;;39670-000;Itamarandiba;MG;familiaacolhedoraita@outlook.com;(38) 3521-3214;;;25/abr/12;Família Acolhedora;-17857;-42859;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;468,5000;;4;;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;0;;1;;0;;0;0;1;0;0;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Não;1;0;1;1;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;;1;;0;1;3;;1,00;0,00;1,00;2,00;1,00;1,00
3133105;313310;3;31;MG;Itanhandu;Itanhandu;143,94;208293;Pequeno I;14175;11925;2250;3133103306028;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA;Rua;MANOEL CARNEIRO;534;;NOSSA SENHORA DE FATIMA;;37464-000;Itanhandu;MG;social@itanhandu.mg.gov.br;(35) 3361-2645;;(35) 3361-2645;02/jan/13;Família Acolhedora;-2.22878654407559E+16;-4494127035140990;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Não;2013;Não;;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Não acolhe;Não;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;;;1;3;99;99;;0,00;0,00;0,00;;1,00;1,00
3136702;313670;3;31;MG;Juiz de Fora;Juiz de Fora;1436,85;728602;Grande;516247;510378;5869;3136703306357;UNIDADE DE ACOLHIMENTO SERVIÇO DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Rua;Espírito Santo;450;C;Centro;em frente ao Instituto Estadual de Educação.;36010-040;Juiz de Fora;MG;familiaacolhedora@amac.org.br;(32) 3690-7963;;;30/jan/09;Família Acolhedora;-2.17625886571788E+16;-4.33429098129272E+16;Crianças/adolescentes;Não Governamental/Organização da Sociedade Civil;20439311000169;0;1;0;0;0;1;1;0;0;9999;Municipal;;;;;;Sim, por decreto;2009;Sim;250,0000;;13;;11;3;3;1;0;0;0;7;2;2;0;0;0;0;4;6;;0;;3;;0;;1;2;2;1;6;0;0;0;0;11;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;0;0;0;;3;;1;1;3;;7,00;4,00;11,00;2,00;2,00;2,00
3137205;313720;3;31;MG;Lagoa da Prata;Lagoa da Prata;439,68;165172;Pequeno II;45984;44938;1046;3137203303963;UNIDADE DE ACOLHIMENTO;Rua;Luiz Guadalupe;196;casa;Centro;ao lado da autoescola Indiara;35590-000;Lagoa da Prata;MG;familiaacolhedoralagoadaprata@gmail.com;(37) 3261-9861;3785;;05/ago/08;Família Acolhedora;-20023;-45544;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2008;Sim;500,0000;;6;;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;4;;0;;1;;0;;0;1;0;0;0;0;0;0;0;1;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0;0;;3;;3;2;3;;1,00;0,00;1,00;2,00;1,00;1,00
3138609;313860;3;31;MG;Lima Duarte;Lima Duarte;848,09;728602;Pequeno I;16149;12363;3786;3138603306275;UNIDADE DE ACOLHIMENTO EM FAMÍLIA ACOLHEDORA;Avenida;Centenário;85;;Centro;Em frente ao Posto de Gasolina da Coperativa;36140-000;Lima Duarte;MG;socialld@yahoo.com;(32) 3281-1936;;;25/set/12;Família Acolhedora;-21843;-43793;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2012;Sim;460,0000;;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Sim, sempre que há demanda;Sim;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;1;0;1;0;0;0;;3;;2;1;2;;0,00;0,00;0,00;2,00;1,00;1,00
3142106;314210;3;31;MG;Miradouro;Miradouro;301,55;275986;Pequeno I;10251;5671;4580;3142103308277;UNIDADE DE ACOLHIMENTO FAMÍLIA ACOLHEDORA DE MIRADOURO;Rua;PRAÇA SANTA RITA;288;;CENTRO;;36893-000;Miradouro;MG;assistenciasocial@miradouro.mg.gov.br;(32) 3753-1160;205;;23/jun/16;Família Acolhedora;-20891;-42343;Crianças/adolescentes;Governamental;;;;;;;;;;;9999;Municipal;;;;;;Sim, por lei;2016;Sim;937,0000;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;0;;0;;0;;0;0;0;0;0;0;0;0;0;0;Não possui critério de admissão;Algumas vezes;Sim;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;;3;;0;99;2;;0,00;0,00;0,00;3,00;1,00;1,00
