IBGE7;IBGE;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Pop_Total2010_MICRO;Porte_pop2010;Região;NºIDENTIFICADOR;data_nasc;ano;Idade;q.30.3;q.30.9;q.30.10;q.30.11;q.30.12;q.30.13;q.30.14;D30.2.FaixasEtarias;D30.9;D30.9bin1;D30.9bin2;D30.9bin3;D30.11;D30.10bin1;D30.10bin2;D30.10bin3;D30.10bin4;D30.10bin5;D30.11bin1;D30.11bin2;D30.11bin3;D30.11bin4;D30.9bin1_sum;D30.9bin2_sum;D30.9bin3_sum;D30.10bin1_sum;D30.10bin2_sum;D30.10bin3_sum;D30.10bin4_sum;D30.10bin5_sum;D30.11bin1_sum;D30.11bin2_sum;D30.11bin3_sum;D30.11bin4_sum;nu_trabalhadores
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;05-07-1988;1988;29;F;Superior Completo;Assistente Social;Voluntário;Técnico(a) de nível superior;30 horas semanais;16/01/2012;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;10-02-1991;1991;26;F;Superior Completo;Assistente Social;Terceirizado;Técnico(a) de nível superior;30 horas semanais;01/12/2016;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;25-07-1990;1990;27;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;07/08/2013;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;02-03-1992;1992;25;F;Superior Completo;Outra formação de nível superior;Empregado Privado (CLT);Técnico(a) de nível superior;20 horas semanais;26/05/2012;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;08-05-1997;1997;20;F;Médio Completo;Profissional de nível médio;Terceirizado;Apoio Administrativo;Maior que 40 horas semanais;01/03/2016;De 16 a 29 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;03-12-1959;1959;58;F;Superior Completo;Assistente Social;Voluntário;Coordenador(a);40 horas semanais;15/06/2015;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;27-08-1969;1969;48;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;08/02/2002;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;22-04-1973;1973;44;M;Superior Completo;Outra formação de nível superior;Empregado Privado (CLT);Serviços Gerais;Maior que 40 horas semanais;04/03/2009;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;24-08-1992;1992;25;F;Superior Completo;Assistente Social;Servidor Temporário;Coordenador(a);30 horas semanais;20/06/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;23-05-1962;1962;55;F;Especialização;Psicólogo;Outro vínculo não permanente;Técnico(a) de nível superior;20 horas semanais;01/09/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;4;10;0;6;0;0;2;5;0;0;9;14
2211001;221100;22;PI;Teresina;Teresina;1755,70;814230;767557;46673;999256;Grande;2;2210000000000;12-12-1977;1977;40;M;Médio Completo;Profissional de nível médio;Servidor Estatutário;Outros;Maior que 40 horas semanais;29/03/2009;De 40 a 49 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;0;4;10;0;6;0;0;2;5;0;0;9;14
2300804;230080;23;CE;Antonina do Norte;Antonina do Norte;260,10;6984;4999;1985;96702;Pequeno I;2;2300000000000;10-05-1976;1976;41;M;Especialização;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/06/2016;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;0;5;1;2;0;0;2;4;0;0;1;5
2300804;230080;23;CE;Antonina do Norte;Antonina do Norte;260,10;6984;4999;1985;96702;Pequeno I;2;2300000000000;23-03-1977;1977;40;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/11/2016;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;5;1;2;0;0;2;4;0;0;1;5
2300804;230080;23;CE;Antonina do Norte;Antonina do Norte;260,10;6984;4999;1985;96702;Pequeno I;2;2300000000000;13-01-1982;1982;35;F;Superior Completo;Pedagogo;Servidor Estatutário;Coordenador(a);40 horas semanais;26/04/2016;De 30 a 39 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;Pedagogo;;;;;Servidor Estatutário;;;;0;0;5;1;2;0;0;2;4;0;0;1;5
2304285;230428;23;CE;Eusébio;Eusébio;76,58;46033;46033;;3351112;Pequeno II;2;2300000000000;19-10-1989;1989;28;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/02/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;0;5;1;2;0;0;2;4;0;0;1;5
2304285;230428;23;CE;Eusébio;Eusébio;76,58;46033;46033;;3351112;Pequeno II;2;2300000000000;30-11-1967;1967;50;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;10/04/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;0;5;1;2;0;0;2;4;0;0;1;5
2403103;240310;24;RN;Currais Novos;Currais Novos;864,34;42652;37777;4875;118828;Pequeno II;2;2400000000000;30-06-1972;1972;45;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico(a) de nível superior;30 horas semanais;02/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;0;4;0;3;0;0;1;0;0;0;5;5
2404507;240450;24;RN;Guamaré;Guamaré;259,18;12404;4407;7997;52508;Pequeno I;2;2400000000000;14-08-1987;1987;30;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;40 horas semanais;10/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;0;4;0;3;0;0;1;0;0;0;5;5
2404507;240450;24;RN;Guamaré;Guamaré;259,18;12404;4407;7997;52508;Pequeno I;2;2400000000000;12-04-1970;1970;47;F;Fundamental Incompleto;Sem formação profissional;Terceirizado;Serviços Gerais;40 horas semanais;10/01/2017;De 40 a 49 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;1;0;4;0;3;0;0;1;0;0;0;5;5
2404507;240450;24;RN;Guamaré;Guamaré;259,18;12404;4407;7997;52508;Pequeno I;2;2400000000000;29-09-1967;1967;50;F;Especialização;Assistente Social;Servidor Temporário;Coordenador(a);40 horas semanais;10/01/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;0;4;0;3;0;0;1;0;0;0;5;5
2404507;240450;24;RN;Guamaré;Guamaré;259,18;12404;4407;7997;52508;Pequeno I;2;2400000000000;26-01-1967;1967;50;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;40 horas semanais;10/01/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;0;4;0;3;0;0;1;0;0;0;5;5
2411056;241105;24;RN;Tibau;Tibau;162,40;3687;2835;852;332679;Pequeno I;2;2410000000000;26-06-1983;1983;34;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;02/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;5;0;3;0;0;2;1;0;0;5;6
2411056;241105;24;RN;Tibau;Tibau;162,40;3687;2835;852;332679;Pequeno I;2;2410000000000;07-05-1991;1991;26;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;02/01/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;5;0;3;0;0;2;1;0;0;5;6
2411056;241105;24;RN;Tibau;Tibau;162,40;3687;2835;852;332679;Pequeno I;2;2410000000000;04-04-1969;1969;48;F;Médio Completo;Profissional de nível médio;Servidor Temporário;Coordenador(a);40 horas semanais;02/01/2017;De 40 a 49 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;1;5;0;3;0;0;2;1;0;0;5;6
2411205;241120;24;RN;Santa Cruz;Santa Cruz;624,39;35797;30499;5298;134027;Pequeno II;2;2410000000000;17-07-1978;1978;39;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico(a) de nível superior;30 horas semanais;24/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;5;0;3;0;0;2;1;0;0;5;6
2411205;241120;24;RN;Santa Cruz;Santa Cruz;624,39;35797;30499;5298;134027;Pequeno II;2;2410000000000;16-10-1982;1982;35;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Coordenador(a);40 horas semanais;24/09/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;1;5;0;3;0;0;2;1;0;0;5;6
2411205;241120;24;RN;Santa Cruz;Santa Cruz;624,39;35797;30499;5298;134027;Pequeno II;2;2410000000000;14-07-1960;1960;57;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;07/11/2017;De 50 a 85 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;5;0;3;0;0;2;1;0;0;5;6
2507507;250750;25;PB;João Pessoa;João Pessoa;210,55;723515;720785;2730;1034615;Grande;2;2510000000000;10-09-1961;1961;56;F;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;05/09/2014;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;0;2;0;0;1;0;1;0;0;0;2;2
2507507;250750;25;PB;João Pessoa;João Pessoa;210,55;723515;720785;2730;1034615;Grande;2;2510000000000;20-11-1963;1963;54;F;Superior Completo;Antropólogo;Outro vínculo não permanente;Coordenador(a);40 horas semanais;01/10/2014;De 50 a 85 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;Antropólogo;;;;;;Outros vínculos não permanentes;0;0;2;0;0;1;0;1;0;0;0;2;2
2904605;290460;29;BA;Brumado;Brumado;2166,53;64602;45131;19471;235970;Médio;2;2900000000000;09-08-1983;1983;34;F;Superior Completo;Assistente Social;Servidor Temporário;Coordenador(a);40 horas semanais;03/04/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;2;2;0;2;0;0;0;0;0;0;4;4
2904605;290460;29;BA;Brumado;Brumado;2166,53;64602;45131;19471;235970;Médio;2;2900000000000;04-08-1963;1963;54;F;Médio Completo;Sem formação profissional;Servidor Temporário;Serviços Gerais;40 horas semanais;12/04/2016;De 50 a 85 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;2;2;0;2;0;0;0;0;0;0;4;4
2904605;290460;29;BA;Brumado;Brumado;2166,53;64602;45131;19471;235970;Médio;2;2900000000000;07-01-1955;1955;62;F;Médio Completo;Profissional de nível médio;Servidor Temporário;Apoio Administrativo;20 horas semanais;12/04/2016;De 50 a 85 anos;Nível Médio;;Nível Médio;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;0;2;2;0;2;0;0;0;0;0;0;4;4
2904605;290460;29;BA;Brumado;Brumado;2166,53;64602;45131;19471;235970;Médio;2;2900000000000;11-12-1976;1976;41;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;30 horas semanais;17/07/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;2;2;0;2;0;0;0;0;0;0;4;4
2905008;290500;29;BA;Caculé;Caculé;685,91;22236;13309;8927;371379;Pequeno II;2;2910000000000;16-04-1980;1980;37;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Coordenador(a);40 horas semanais;02/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2905008;290500;29;BA;Caculé;Caculé;685,91;22236;13309;8927;371379;Pequeno II;2;2910000000000;03-02-1989;1989;28;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;40 horas semanais;01/02/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;1;0;11;0;4;0;1;6;2;0;0;10;12
2905008;290500;29;BA;Caculé;Caculé;685,91;22236;13309;8927;371379;Pequeno II;2;2910000000000;03-01-1978;1978;39;F;Fundamental Completo;Sem formação profissional;Outro vínculo não permanente;Outros;40 horas semanais;02/01/2017;De 30 a 39 anos;Nível fundamental;Nível fundamental;;;Outros vínculos não permanentes;;;;;;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2905008;290500;29;BA;Caculé;Caculé;685,91;22236;13309;8927;371379;Pequeno II;2;2910000000000;04-04-1970;1970;47;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/05/2014;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;1;0;11;0;4;0;1;6;2;0;0;10;12
2910750;291075;29;BA;Fátima;Fátima;356,28;17652;6916;10736;309450;Pequeno I;2;2910000000000;27-02-1985;1985;32;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico(a) de nível superior;20 horas semanais;01/03/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2910750;291075;29;BA;Fátima;Fátima;356,28;17652;6916;10736;309450;Pequeno I;2;2910000000000;01-11-1993;1993;24;F;Superior Completo;Psicólogo;Outro vínculo não permanente;Técnico(a) de nível superior;20 horas semanais;01/03/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2911006;291100;29;BA;Floresta Azul;Floresta Azul;351,60;10660;7343;3317;1020642;Pequeno I;2;2910000000000;01-08-1983;1983;34;F;Superior Completo;Assistente Social;Servidor Temporário;Técnico(a) de nível superior;20 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2911006;291100;29;BA;Floresta Azul;Floresta Azul;351,60;10660;7343;3317;1020642;Pequeno I;2;2910000000000;06-11-1971;1971;46;F;Superior Completo;Psicólogo;Servidor Temporário;Coordenador(a);40 horas semanais;01/01/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2911006;291100;29;BA;Floresta Azul;Floresta Azul;351,60;10660;7343;3317;1020642;Pequeno I;2;2910000000000;30-08-1979;1979;38;M;Superior Completo;Psicólogo;Servidor Temporário;Técnico(a) de nível superior;20 horas semanais;01/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2912707;291270;29;BA;Ibirapitanga;Ibirapitanga;470,26;22598;6163;16435;1020642;Pequeno II;2;2910000000000;09-12-1987;1987;30;F;Superior Completo;Assistente Social;Terceirizado;Técnico(a) de nível superior;20 horas semanais;01/10/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2912707;291270;29;BA;Ibirapitanga;Ibirapitanga;470,26;22598;6163;16435;1020642;Pequeno II;2;2910000000000;02-12-1987;1987;30;M;Superior Completo;Advogado;Terceirizado;Coordenador(a);40 horas semanais;03/08/2015;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;Advogado;;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2912707;291270;29;BA;Ibirapitanga;Ibirapitanga;470,26;22598;6163;16435;1020642;Pequeno II;2;2910000000000;24-04-1989;1989;28;F;Superior Completo;Psicólogo;Terceirizado;Técnico(a) de nível superior;20 horas semanais;01/10/2015;De 16 a 29 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;1;0;11;0;4;0;1;6;2;0;0;10;12
2921500;292150;29;BA;Monte Santo;Monte Santo;3285,17;52338;8845;43493;298180;Médio;2;2920000000000;12-01-1980;1980;37;F;Superior Completo;Assistente Social;Outro vínculo não permanente;Técnico(a) de nível superior;30 horas semanais;01/08/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;Assistente Social;;;;;;;Outros vínculos não permanentes;0;0;2;0;1;0;0;1;0;0;0;2;2
2921500;292150;29;BA;Monte Santo;Monte Santo;3285,17;52338;8845;43493;298180;Médio;2;2920000000000;18-06-1983;1983;34;F;Superior Completo;Psicólogo;Servidor Temporário;Coordenador(a);30 horas semanais;01/03/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;0;2;0;1;0;0;1;0;0;0;2;2
2933307;293330;29;BA;Vitória da Conquista;Vitória da Conquista;3204,26;306866;274739;32127;626807;Grande;2;2930000000000;05-12-1979;1979;38;F;Especialização;Psicólogo;Servidor Temporário;Coordenador(a);40 horas semanais;18/01/2017;De 30 a 39 anos;Nível Superior;;;Nível Superior;Outros vínculos não permanentes;;;;;Psicólogo;;;;Outros vínculos não permanentes;0;1;3;0;1;0;0;2;3;0;0;1;4
2933307;293330;29;BA;Vitória da Conquista;Vitória da Conquista;3204,26;306866;274739;32127;626807;Grande;2;2930000000000;02-10-1989;1989;28;F;Superior Completo;Psicólogo;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;01/02/2017;De 16 a 29 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;;;;Psicólogo;Servidor Estatutário;;;;0;1;3;0;1;0;0;2;3;0;0;1;4
2933307;293330;29;BA;Vitória da Conquista;Vitória da Conquista;3204,26;306866;274739;32127;626807;Grande;2;2930000000000;23-06-1977;1977;40;F;Superior Completo;Assistente Social;Servidor Estatutário;Técnico(a) de nível superior;30 horas semanais;13/07/2017;De 40 a 49 anos;Nível Superior;;;Nível Superior;Servidor Estatutário;;Assistente Social;;;;Servidor Estatutário;;;;0;1;3;0;1;0;0;2;3;0;0;1;4
2933307;293330;29;BA;Vitória da Conquista;Vitória da Conquista;3204,26;306866;274739;32127;626807;Grande;2;2930000000000;08-12-1960;1960;57;F;Médio Completo;Profissional de nível médio;Servidor Estatutário;Serviços Gerais;40 horas semanais;09/07/2015;De 50 a 85 anos;Nível Médio;;Nível Médio;;Servidor Estatutário;;;;;;Servidor Estatutário;;;;0;1;3;0;1;0;0;2;3;0;0;1;4
