IBGE;UF_n;Região;Pop_Total2010;Quant_municipios;q81.3;q81.5;q81.6;q81.7;q81.8;q81.9;Idade;Faixas.etarias;TempoMandato;d81.5;d81.5bin1;d81.5bin2;d81.5bin3;d81.6bin1;d81.6bin2;d81.6bin3;d81.6bin4;d81.6bin1.TIT;d81.6bin1.SUPL;d81.6bin2.TIT;d81.6bin2.SUPL;d81.6bin3.TIT;d81.6bin3.SUPL;d81.6bin4.TIT;d81.6bin4.SUPL;d81.6bin1.sum;d81.6bin2.sum;d81.6bin3.sum;d81.6bin4.sum;d81.6bin1.TIT.sum;d81.6bin1.SUPL.sum;d81.6bin2.TIT.sum;d81.6bin2.SUPL.sum;d81.6bin3.TIT.sum;d81.6bin3.SUPL.sum;d81.6bin4.TIT.sum;d81.6bin4.SUPL.sum;nu.conselheiros
13;AM;Norte;3483985;62;F;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;31/mai/17;31/mai/19;31;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;5,00;6,00;7,00;17,00;3,00;2,00;3,00;3,00;3,00;4,00;8,00;9,00;35
13;AM;Norte;3483985;62;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;31/mai/17;31/mai/19;30;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;5,00;6,00;7,00;17,00;3,00;2,00;3,00;3,00;3,00;4,00;8,00;9,00;35
13;AM;Norte;3483985;62;F;258;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;31/mai/17;31/mai/19;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;5,00;6,00;7,00;17,00;3,00;2,00;3,00;3,00;3,00;4,00;8,00;9,00;35
14;RR;Norte;450479;15;M;257;Governamental Assistencia Social;Conselheiro Suplente;31/mar/16;30/mar/18;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;M;258;Governamental Assistencia Social;Conselheiro Titular;31/mar/16;30/mar/18;65;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;258;Governamental Outras areas;Conselheiro Titular;14/mai/17;13/mai/19;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Vice-Presidente;15/set/17;31/mar/18;62;Mais de 60 anos;1;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;15/set/17;31/mar/18;62;Mais de 60 anos;1;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;M;257;Governamental Saude;Conselheiro Suplente;01/jun/17;31/mai/19;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Governamental Assistencia Social;Conselheiro(a) Presidente;15/set/17;31/mar/18;56;51 a 60 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Governamental Outras areas;Conselheiro Suplente;14/jun/17;13/mai/19;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Governamental Saude;Conselheiro Titular;01/jun/17;31/mai/19;53;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;260;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;20/jul/17;19/jul/19;42;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;13/out/16;12/out/18;47;41 a 50 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;258;Governamental Educacao;Conselheiro Titular;11/jun/17;10/jun/19;44;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Governamental Educacao;Conselheiro Suplente;31/mar/16;30/mar/18;53;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;253;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;22/nov/17;21/nov/19;43;41 a 50 anos;2;Nível fundamental;Nível fundamental;;;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;16/mar/17;15/mar/19;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;M;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;04/fev/16;03/fev/18;32;30 a 40 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Governamental Assistencia Social;Conselheiro Suplente;24/nov/16;23/nov/18;69;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
14;RR;Norte;450479;15;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;03/ago/17;02/ago/19;38;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;2,00;4,00;2,00;10,00;1,00;1,00;2,00;2,00;1,00;1,00;5,00;5,00;18
15;PA;Norte;7581051;144;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;18/ago/17;18/ago/19;25;18 a 29 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Outras areas;Conselheiro Titular;18/ago/17;18/ago/19;71;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Governamental Outras areas;Conselheiro Suplente;18/ago/17;18/ago/19;68;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Outras areas;Conselheiro Titular;18/ago/17;18/ago/19;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Vice-Presidente;18/ago/17;18/ago/19;66;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;18/ago/17;18/ago/19;62;Mais de 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;18/ago/17;18/ago/19;58;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;18/ago/17;18/ago/19;59;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Outras areas;Conselheiro Suplente;18/ago/17;18/ago/19;57;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Saude;Conselheiro Titular;18/ago/17;18/ago/19;58;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Assistencia Social;Conselheiro Suplente;18/ago/17;18/ago/19;54;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;255;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;18/ago/17;18/ago/19;54;51 a 60 anos;2;Nível Médio;;Nível Médio;;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;255;Governamental Educacao;Conselheiro Suplente;18/ago/17;18/ago/19;53;51 a 60 anos;2;Nível Médio;;Nível Médio;;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;18/ago/17;18/ago/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Governamental Assistencia Social;Conselheiro Titular;18/ago/17;18/ago/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Governamental Saude;Conselheiro Suplente;18/ago/17;18/ago/19;55;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Governamental Outras areas;Conselheiro Suplente;18/ago/17;18/ago/19;50;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Outras areas;Conselheiro Titular;18/ago/17;18/ago/19;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;256;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;18/ago/17;18/ago/19;46;41 a 50 anos;2;Nível Médio;;Nível Médio;;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;18/ago/17;18/ago/19;39;30 a 40 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Governamental Outras areas;Conselheiro Titular;18/ago/17;18/ago/19;47;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Sociedade Civil - dos usuarios;Conselheiro Titular;18/ago/17;18/ago/19;37;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;258;Governamental Assistencia Social;Conselheiro(a) Presidente;18/ago/17;18/ago/19;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;M;257;Sociedade Civil - dos usuarios;Conselheiro Suplente;18/ago/17;18/ago/19;33;30 a 40 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
15;PA;Norte;7581051;144;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;18/ago/17;18/ago/19;25;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;4,00;4,00;4,00;13,00;2,00;2,00;2,00;2,00;3,00;1,00;7,00;6,00;25
16;AP;Norte;669526;16;F;257;Governamental Assistencia Social;Vice-Presidente;23/out/17;23/out/19;60;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Saude;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;256;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Outras areas;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;M;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro(a) Presidente;23/out/17;23/out/19;52;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;258;Governamental Assistencia Social;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;1,00;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Saude;Conselheiro Titular;23/out/17;23/out/19;48;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Outras areas;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;255;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;23/out/17;23/out/19;52;51 a 60 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;256;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Educacao;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;258;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;;1,00;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Saude;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;257;Governamental Assistencia Social;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;255;Sociedade Civil - dos usuarios;Conselheiro Titular;23/out/17;23/out/19;40;30 a 40 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
16;AP;Norte;669526;16;F;252;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;23/out/17;23/out/19;;;2;Nível fundamental;Nível fundamental;;;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;6,00;4,00;2,00;9,00;3,00;3,00;2,00;2,00;2,00;0,00;5,00;4,00;21
17;TO;Norte;1383445;139;F;257;Governamental Outras areas;Conselheiro Suplente;10/ago/16;10/ago/18;34;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;257;Governamental Outras areas;Conselheiro Titular;10/ago/16;10/ago/18;32;30 a 40 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;M;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Suplente;25/abr/17;10/ago/18;28;18 a 29 anos;1;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;;1,00;;;;;;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;257;Governamental Outras areas;Conselheiro Suplente;10/ago/16;10/ago/18;26;18 a 29 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;257;Sociedade Civil - organizacoes dos trabalhadores;Conselheiro Suplente;25/abr/17;10/ago/18;24;18 a 29 anos;1;Nível Superior;;;Nível Superior;;;Representante de organização dos trabalhadores;;;;;;;1,00;;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;257;Sociedade Civil - organizacoes dos usuarios;Conselheiro Titular;10/ago/16;10/ago/18;67;Mais de 60 anos;2;Nível Superior;;;Nível Superior;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;M;258;Governamental Outras areas;Conselheiro Suplente;10/ago/16;10/ago/18;58;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;M;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;10/ago/16;10/ago/18;51;51 a 60 anos;2;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;260;Governamental Educacao;Conselheiro Titular;10/ago/16;10/ago/18;51;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;258;Governamental Assistencia Social;Conselheiro(a) Presidente;10/ago/16;10/ago/18;51;51 a 60 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;M;257;Governamental Outras areas;Conselheiro Titular;30/mai/17;10/ago/18;51;51 a 60 anos;1;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;1,00;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;257;Sociedade Civil - das entidade e Organizacoes de Ass. Social;Conselheiro Titular;25/abr/17;10/ago/18;50;41 a 50 anos;1;Nível Superior;;;Nível Superior;;Representante de Entidades de Assistência Social;;;;;1,00;;;;;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;M;255;Sociedade Civil - organizacoes dos usuarios;Vice-Presidente;10/ago/16;10/ago/18;44;41 a 50 anos;2;Nível Médio;;Nível Médio;;Representante de usuários e organização de usuários;;;;1,00;;;;;;;;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
17;TO;Norte;1383445;139;F;258;Governamental Assistencia Social;Conselheiro Suplente;10/ago/16;10/ago/18;49;41 a 50 anos;2;Nível Superior;;;Nível Superior;;;;Representante do Governo;;;;;;;;1,00;5,00;4,00;2,00;12,00;4,00;1,00;2,00;2,00;0,00;2,00;6,00;6,00;23
